DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT,date,GPRD_MA30,GPRD_MA7,event,var_name,var_label
20211008,772,94.39959716796875,25.66609764099121,142.7204132080078,2021-10-08,79.25817108154297,87.19634246826172,,,
20211009,1050,37.85791778564453,56.61207580566406,15.740021705627441,2021-10-09,78.06634521484375,84.37042236328125,,,
20211010,380,26.1518497467041,17.380901336669922,43.492164611816406,2021-10-10,76.74004364013672,81.92854309082031,,,
20211011,652,50.806251525878906,20.259946823120117,76.04458618164062,2021-10-11,75.4522705078125,79.78478240966797,,,
20211012,731,81.5680160522461,108.4225845336914,52.75383377075195,2021-10-12,75.87081146240234,66.8801498413086,,,
20211013,740,94.00530242919922,116.02925872802734,74.44605255126953,2021-10-13,75.50688934326172,72.29917907714844,,,
20211014,718,55.363250732421875,64.39163970947266,53.708988189697266,2021-10-14,75.02609252929688,62.878883361816406,,,
20211015,742,107.1450424194336,151.32159423828125,74.2453842163086,2021-10-15,76.39863586425781,64.69966125488281,,,
20211016,976,27.152193069458008,33.83576965332031,16.933425903320312,2021-10-16,73.3329086303711,63.17027282714844,,,
20211017,378,35.053627014160156,34.94572830200195,58.2963752746582,2021-10-17,69.4377670288086,64.44195556640625,,,
20211018,732,126.71024322509766,27.068614959716797,188.149169921875,2021-10-18,70.21085357666016,75.28538513183594,,,
20211019,693,133.84112548828125,28.59195899963379,198.73765563964844,2021-10-19,73.30565643310547,82.75296783447266,,,
20211020,737,76.40929412841797,62.73161315917969,104.64871978759766,2021-10-20,73.85409545898438,80.23925018310547,,,
20211021,740,94.00530242919922,80.32794952392578,104.2244644165039,2021-10-21,74.16397094726562,85.7595443725586,,,
20211022,770,86.04071807861328,68.6207046508789,107.31832885742188,2021-10-22,75.22431945800781,82.74464416503906,,,
20211023,1008,62.439273834228516,32.761619567871094,81.97927856445312,2021-10-23,75.01121520996094,87.78565216064453,,,
20211024,402,49.441307067871094,32.85941696166992,68.5199966430664,2021-10-24,73.5675277709961,89.84103393554688,,,
20211025,624,79.62903594970703,116.42976379394531,123.59953308105469,2021-10-25,75.01686096191406,83.11515045166016,,,
20211026,687,144.6536102294922,105.7527847290039,160.37867736816406,2021-10-26,78.731689453125,84.6597900390625,,,
20211027,708,102.93289184570312,55.97239303588867,140.05950927734375,2021-10-27,80.2617416381836,88.4488754272461,,,
20211028,827,96.13255310058594,87.85026550292969,99.92153930664062,2021-10-28,80.2609634399414,88.75276947021484,,,
20211029,772,55.781578063964844,25.66609764099121,71.3602066040039,2021-10-29,80.14042663574219,84.43003845214844,,,
20211030,997,49.83802795410156,33.12308120727539,60.78142547607422,2021-10-30,78.3790054321289,82.6298599243164,,,
20211031,396,66.92056274414062,0.0,111.29308319091797,2021-10-31,78.34178161621094,85.12689208984375,,,
20211101,746,124.33229064941406,17.70708465576172,199.38766479492188,2021-11-01,80.56488037109375,91.51307678222656,,,
20211102,685,62.866249084472656,28.925880432128906,96.50816345214844,2021-11-02,81.21891784667969,79.82916259765625,,,
20211103,763,73.80557250976562,60.59396743774414,101.08270263671875,2021-11-03,81.4853515625,75.66812133789062,,,
20211104,756,122.68769073486328,61.155025482177734,160.31504821777344,2021-11-04,79.84492492675781,79.46170806884766,,,
20211105,818,76.9422836303711,64.59406280517578,101.02091979980469,2021-11-05,80.54059600830078,82.48466491699219,,,
20211106,941,28.162105560302734,0.0,46.83534622192383,2021-11-06,77.43582916259766,79.38810729980469,,,
20211107,428,46.437862396240234,61.7265625,38.61453628540039,2021-11-07,75.83709716796875,76.46200561523438,,,
20211108,643,46.36564636230469,71.90232849121094,34.270652770996094,2021-11-08,76.12068939208984,65.32391357421875,,,
20211109,705,84.5761947631836,28.105287551879883,117.21292114257812,2021-11-09,78.06816864013672,68.42533874511719,,,
20211110,710,135.30206298828125,37.209815979003906,193.97914123535156,2021-11-10,80.88469696044922,77.2105484008789,,,
20211111,718,83.04486846923828,45.9940299987793,115.09069061279297,2021-11-11,80.93392181396484,71.54728698730469,,,
20211112,720,101.21734619140625,27.51976203918457,153.02798461914062,2021-11-12,81.17432403564453,75.01515197753906,,,
20211113,1047,63.277320861816406,37.84952926635742,89.44902801513672,2021-11-13,81.43812561035156,80.0316162109375,,,
20211114,386,51.49068832397461,34.22146224975586,71.3602066040039,2021-11-14,79.5829849243164,80.75344848632812,,,
20211115,704,141.16055297851562,28.14521026611328,211.282958984375,2021-11-15,83.38326263427734,94.29557800292969,,,
20211116,701,122.86271667480469,56.53131866455078,165.03445434570312,2021-11-16,86.31023406982422,99.76507568359375,,,
20211117,762,126.06885528564453,78.00877380371094,180.74172973632812,2021-11-17,86.28885650634766,98.44605255126953,,,
20211118,733,158.1717071533203,54.06337356567383,217.95529174804688,2021-11-18,87.09986877441406,109.17845153808594,,,
20211119,731,108.7573471069336,81.31694030761719,150.72525024414062,2021-11-19,88.17813873291016,110.25559997558594,,,
20211120,981,43.89743423461914,13.465325355529785,67.38847351074219,2021-11-20,86.50788116455078,107.48704528808594,,,
20211121,389,34.06239318847656,16.97877311706543,42.48591995239258,2021-11-21,84.7752685546875,104.99728393554688,,,
20211122,642,128.9940643310547,41.15104293823242,180.20118713378906,2021-11-22,86.99375915527344,103.25921630859375,,,
20211123,696,80.91041564941406,28.468717575073242,118.7286148071289,2021-11-23,88.04273223876953,97.26602935791016,,,
20211124,680,87.68561553955078,126.26714324951172,48.60889434814453,2021-11-24,88.31128692626953,91.78271484375,,,
20211125,561,118.09510040283203,47.09263610839844,166.93963623046875,2021-11-25,87.4260025024414,86.05747985839844,,,
20211126,674,58.97747039794922,9.799321174621582,98.0832290649414,2021-11-26,85.9608154296875,78.9460678100586,,,
20211127,1044,57.11323547363281,0.0,94.9828872680664,2021-11-27,84.66017150878906,80.83404541015625,,,
20211128,373,35.52351379394531,0.0,59.07783126831055,2021-11-28,83.98490905761719,81.04277038574219,,,
20211129,654,60.78105545043945,20.19799041748047,101.08270263671875,2021-11-29,84.34967041015625,71.29805755615234,,,
20211130,714,92.78900909423828,18.50067901611328,146.59823608398438,2021-11-30,85.21195220947266,72.99500274658203,,,
20211201,762,86.94403076171875,17.335281372070312,130.134033203125,2021-12-01,83.96568298339844,72.8890609741211,,,
20211202,747,93.12439727783203,26.525070190429688,140.12200927734375,2021-12-02,84.97428894042969,69.32181549072266,,,
20211203,780,106.17205047607422,42.33809280395508,162.44509887695312,2021-12-03,86.05316925048828,76.06389617919922,,,
20211204,994,73.31639099121094,33.223052978515625,99.76069641113281,2021-12-04,84.40745544433594,78.37863159179688,,,
20211205,420,86.75772857666016,47.176734924316406,131.16685485839844,2021-12-05,84.7346420288086,85.69780731201172,,,
20211206,687,120.544677734375,67.29723358154297,184.43548583984375,2021-12-06,87.81405639648438,94.23546600341797,,,
20211207,720,202.4346923828125,155.9453125,237.19338989257812,2021-12-07,93.01395416259766,109.89913940429688,,,
20211208,751,145.55889892578125,52.76758575439453,212.73130798339844,2021-12-08,96.32039642333984,118.27268981933594,,,
20211209,697,104.557373046875,66.33170318603516,150.17381286621094,2021-12-09,96.98643493652344,119.90597534179688,,,
20211210,763,164.97715759277344,112.53166198730469,245.486572265625,2021-12-10,97.97560119628906,128.30670166015625,,,
20211211,970,95.62051391601562,34.04506301879883,153.34352111816406,2021-12-11,98.39479064941406,131.49301147460938,,,
20211212,390,76.4438705444336,16.935237884521484,127.13095092773438,2021-12-12,97.56900787353516,130.01959228515625,,,
20211213,630,110.41893005371094,10.483718872070312,174.88914489746094,2021-12-13,99.14039611816406,128.57305908203125,,,
20211214,714,129.9046173095703,101.75373840332031,177.46104431152344,2021-12-14,101.75419616699219,118.21162414550781,,,
20211215,736,72.01234436035156,26.921504974365234,112.2759780883789,2021-12-15,99.44925689697266,107.70497131347656,,,
20211216,778,136.24957275390625,59.42570495605469,212.4296112060547,2021-12-16,99.8954849243164,112.23242950439453,,,
20211217,833,95.44012451171875,71.3597640991211,125.6556396484375,2021-12-17,98.87452697753906,102.29856872558594,,,
20211218,952,86.98970031738281,62.439796447753906,98.37513732910156,2021-12-18,96.50179290771484,101.06559753417969,,,
20211219,380,61.02098083496094,52.142704010009766,86.98432922363281,2021-12-19,94.91057586669922,98.8623275756836,,,
20211220,624,53.08602523803711,21.16904640197754,88.28538513183594,2021-12-20,95.21686553955078,90.67190551757812,,,
20211221,686,101.40513610839844,19.255809783935547,160.6124725341797,2021-12-21,97.46162414550781,86.60055541992188,,,
20211222,750,141.3362274169922,17.612646102905273,227.7056427001953,2021-12-22,97.87303161621094,96.50396728515625,,,
20211223,661,135.30911254882812,59.95227813720703,225.0275421142578,2021-12-23,99.68631744384766,96.36961364746094,,,
20211224,659,135.7197723388672,60.13422775268555,208.99118041992188,2021-12-24,101.28746032714844,102.12384796142578,,,
20211225,151,43.87506866455078,0.0,72.96698760986328,2021-12-25,98.8134536743164,95.96461486816406,,,
20211226,303,43.73026657104492,21.79783058166504,54.54462814331055,2021-12-26,98.30521392822266,93.49451446533203,,,
20211227,378,78.87065887451172,17.472864151000977,131.16685485839844,2021-12-27,99.03046417236328,97.17803192138672,,,
20211228,450,58.89009475708008,14.677206039428711,85.6956787109375,2021-12-28,99.8093490600586,91.10445404052734,,,
20211229,612,37.88884735107422,21.584125518798828,63.01152801513672,2021-12-29,99.04627227783203,76.32626342773438,,,
20211230,585,147.22523498535156,56.4507942199707,197.75926208496094,2021-12-30,100.8608169555664,78.028564453125,,,
20211231,692,76.59115600585938,0.0,127.37589263916016,2021-12-31,100.5157241821289,69.58161926269531,,,
20220101,420,63.09653091430664,31.451156616210938,91.8167953491211,2022-01-01,99.5147933959961,72.32754516601562,,,
20220102,350,37.85791778564453,0.0,62.960086822509766,2022-01-02,97.23765563964844,71.48863220214844,,,
20220103,443,52.34305953979492,14.909126281738281,74.61409759521484,2022-01-03,96.53854370117188,67.698974609375,,,
20220104,633,88.9631118774414,10.434032440185547,139.2482147216797,2022-01-04,96.61205291748047,71.99512481689453,,,
20220105,721,96.48255157470703,82.44477081298828,137.53416442871094,2022-01-05,95.80998229980469,80.36565399169922,,,
20220106,757,70.01464080810547,69.79913330078125,65.49678802490234,2022-01-06,91.39598083496094,69.33556365966797,,,
20220107,724,118.95960998535156,72.98058319091797,182.61903381347656,2022-01-07,90.50933837890625,75.3882064819336,,,
20220108,952,38.27546691894531,13.875510215759277,52.080955505371094,2022-01-08,88.29994201660156,71.84233856201172,,,
20220109,364,63.70322799682617,18.1448974609375,105.94245910644531,2022-01-09,84.92414855957031,75.5345230102539,,,
20220110,637,130.00657653808594,51.84256362915039,172.96726989746094,2022-01-10,86.07035064697266,86.62931060791016,,,
20220111,754,188.9130096435547,78.8364486694336,270.3359069824219,2022-01-11,89.81932067871094,100.90786743164062,,,
20220112,720,78.2134017944336,36.693016052246094,114.77099609375,2022-01-12,88.74580383300781,98.29798889160156,,,
20220113,660,170.64743041992188,100.07186126708984,250.40943908691406,2022-01-13,90.10389709472656,112.67410278320312,,,
20220114,744,133.57127380371094,17.754684448242188,207.3282470703125,2022-01-14,92.1558609008789,114.76148223876953,,,
20220115,979,71.05609893798828,33.732086181640625,112.54357147216797,2022-01-15,89.98274230957031,119.44442749023438,,,
20220116,360,46.00788497924805,73.38603210449219,30.60559844970703,2022-01-16,88.33499908447266,116.9165267944336,,,
20220117,576,109.26873016357422,137.5988006591797,86.0782470703125,2022-01-17,89.07763671875,113.9539794921875,,,
20220118,692,138.8214874267578,114.5331039428711,151.25888061523438,2022-01-18,91.67098999023438,106.79804229736328,,,
20220119,755,153.562744140625,52.48802185058594,233.49436950683594,2022-01-19,95.02021026611328,117.5622329711914,,,
20220120,753,136.3739776611328,26.313716888427734,212.1663055419922,2022-01-20,96.18583679199219,112.66603088378906,,,
20220121,749,185.75144958496094,88.1808090209961,242.71995544433594,2022-01-21,97.66634368896484,120.1203384399414,,,
20220122,886,145.81280517578125,96.90931701660156,205.1887664794922,2022-01-22,98.01647186279297,130.79986572265625,,,
20220123,341,106.85701751708984,135.58123779296875,96.93268585205078,2022-01-23,97.05437469482422,139.4925994873047,,,
20220124,624,185.8010711669922,42.33809280395508,282.5132141113281,2022-01-24,101.78524780273438,150.42579650878906,,,
20220125,693,291.5824279785156,123.89849853515625,397.4753112792969,2022-01-25,110.04698181152344,172.248779296875,,,
20220126,738,260.3373107910156,71.59613037109375,425.4924621582031,2022-01-26,116.09587097167969,187.50228881835938,,,
20220127,750,265.0054016113281,79.25691223144531,411.3392333984375,2022-01-27,122.96638488769531,205.87820434570312,,,
20220128,818,182.23171997070312,80.7425765991211,282.85858154296875,2022-01-28,127.7778091430664,205.37539672851562,,,
20220129,975,217.44033813476562,94.83732604980469,322.0650634765625,2022-01-29,130.11831665039062,215.60789489746094,,,
20220130,365,63.52869415283203,36.190372467041016,90.55902862548828,2022-01-30,129.68289184570312,209.4181365966797,,,
20220131,695,142.98854064941406,19.006452560424805,237.79888916015625,2022-01-31,132.34596252441406,203.30206298828125,,,
20220201,730,190.58609008789062,54.285552978515625,286.770263671875,2022-02-01,137.43690490722656,188.87400817871094,,,
20220202,794,250.3199920654297,58.22821044921875,395.4829406738281,2022-02-02,144.0361328125,187.44296264648438,,,
20220203,808,176.28762817382812,40.870933532714844,272.72314453125,2022-02-03,146.94696044921875,174.7689971923828,,,
20220204,823,92.57479858398438,64.20162963867188,107.10100555419922,2022-02-04,146.8166961669922,161.96087646484375,,,
20220205,975,47.5650749206543,33.87047576904297,50.852378845214844,2022-02-05,146.06837463378906,137.69297790527344,,,
20220206,381,78.2496337890625,34.670562744140625,115.67469787597656,2022-02-06,144.7113800048828,139.79595947265625,,,
20220207,662,195.15126037597656,29.930856704711914,299.58349609375,2022-02-07,149.94056701660156,147.24778747558594,,,
20220208,732,158.38780212402344,81.20585632324219,225.77899169921875,2022-02-08,153.0967254638672,142.6480255126953,,,
20220209,735,117.17926788330078,35.94417953491211,172.39071655273438,2022-02-09,152.6691436767578,123.62792205810547,,,
20220210,763,108.53760528564453,17.312562942504883,173.28463745117188,2022-02-10,149.98995971679688,113.94934844970703,,,
20220211,813,179.2779541015625,73.115234375,250.7174530029297,2022-02-11,153.35877990722656,126.33551025390625,,,
20220212,1029,131.98764038085938,96.27904510498047,187.3812255859375,2022-02-12,152.07012939453125,138.3958740234375,,,
20220213,393,118.00495147705078,100.83576202392578,154.19613647460938,2022-02-13,151.55123901367188,144.07521057128906,,,
20220214,656,191.8865509033203,70.4774398803711,285.52783203125,2022-02-14,155.5789337158203,143.60882568359375,,,
20220215,752,229.06053161621094,87.82902526855469,380.9420166015625,2022-02-15,161.68067932128906,153.70492553710938,,,
20220216,756,223.4668731689453,61.155025482177734,371.6394348144531,2022-02-16,165.48728942871094,168.8888702392578,,,
20220217,725,228.45294189453125,91.09989929199219,334.33978271484375,2022-02-17,168.47500610351562,186.01963806152344,,,
20220218,761,226.35154724121094,147.54351806640625,318.5234375,2022-02-18,170.9012908935547,192.7444305419922,,,
20220219,969,140.16024780273438,115.8726806640625,210.354248046875,2022-02-19,171.0275115966797,193.91195678710938,,,
20220220,358,83.27684020996094,110.69401550292969,123.10631561279297,2022-02-20,167.61167907714844,188.95079040527344,,,
20220221,587,152.3668212890625,135.02029418945312,244.01055908203125,2022-02-21,167.8301544189453,183.30511474609375,,,
20220222,652,279.43438720703125,121.55968475341797,439.3686828613281,2022-02-22,173.58273315429688,190.50137329101562,,,
20220223,684,431.0212097167969,183.46507263183594,692.6530151367188,2022-02-23,181.75672912597656,220.15199279785156,,,
20220224,697,370.7033996582031,189.51914978027344,545.3680419921875,2022-02-24,184.39410400390625,240.47349548339844,,,
20220225,732,515.8916625976562,162.41171264648438,797.75244140625,2022-02-25,192.91258239746094,281.83636474609375,Russia / Ukraine Tensions,,
20220226,856,398.5916748046875,362.6435852050781,489.11749267578125,2022-02-26,197.36546325683594,318.755126953125,,,
20220227,377,202.09298706054688,157.6728973388672,277.64227294921875,2022-02-27,198.02749633789062,335.7288818359375,,,
20220228,666,452.6180725097656,218.17466735839844,678.2862548828125,2022-02-28,205.86676025390625,378.6219177246094,,,
20220301,735,540.827392578125,287.5534362792969,809.48681640625,2022-03-01,221.77671813964844,415.9637756347656,,,
20220302,715,523.524658203125,203.2228546142578,778.1954956054688,2022-03-02,234.46124267578125,429.1785583496094,,,
20220303,728,436.8221435546875,353.82550048828125,552.4142456054688,2022-03-03,242.6691131591797,438.62408447265625,,,
20220304,757,350.0732116699219,226.84716796875,465.75494384765625,2022-03-04,245.99423217773438,414.93572998046875,,,
20220305,894,322.3639831542969,236.41136169433594,375.8942565917969,2022-03-05,250.86343383789062,404.0460510253906,,,
20220306,352,197.62477111816406,206.39820861816406,250.40943908691406,2022-03-06,254.36509704589844,403.4077453613281,,,
20220307,640,362.3121032714844,247.6778564453125,473.4303283691406,2022-03-07,264.8566589355469,390.50689697265625,,,
20220308,715,352.1051025390625,360.2586975097656,408.3599853515625,2022-03-08,273.9851989746094,363.54656982421875,,,
20220309,774,295.3064270019531,179.1984405517578,391.4669189453125,2022-03-09,277.3236999511719,330.9439697265625,,,
20220310,705,352.40081787109375,384.1055908203125,343.8245849609375,2022-03-10,283.7908020019531,318.8837890625,,,
20220311,775,410.3309631347656,289.7564392089844,497.5877990722656,2022-03-11,293.5625305175781,327.4920349121094,,,
20220312,865,298.70550537109375,183.2529754638672,401.23406982421875,2022-03-12,299.9014587402344,324.11224365234375,,,
20220313,366,181.01463317871094,216.54891967773438,195.67514038085938,2022-03-13,299.9593200683594,321.7393798828125,,,
20220314,615,350.1087951660156,204.04896545410156,492.6754455566406,2022-03-14,307.23004150390625,319.99603271484375,,,
20220315,701,311.88226318359375,207.28150939941406,400.7980041503906,2022-03-15,313.692626953125,314.2499084472656,,,
20220316,749,473.2239685058594,343.9051513671875,632.5429077148438,2022-03-16,323.0705261230469,339.6667175292969,,,
20220317,696,290.32562255859375,227.74974060058594,348.2705993652344,2022-03-17,325.1127014160156,330.798828125,,,
20220318,685,285.3160400390625,202.4811553955078,394.0749816894531,2022-03-18,327.1743469238281,312.9395446777344,,,
20220319,904,175.8885498046875,175.34715270996094,201.1031494140625,2022-03-19,325.42218017578125,295.3942565917969,,,
20220320,380,130.75924682617188,156.42811584472656,159.4712677001953,2022-03-20,322.23577880859375,288.2149353027344,,,
20220321,640,227.73902893066406,227.03802490234375,223.8034210205078,2022-03-21,325.15509033203125,270.7335205078125,,,
20220322,690,244.8419647216797,201.01390075683594,295.4105529785156,2022-03-22,330.54058837890625,261.1563415527344,,,
20220323,644,267.4743957519531,297.41851806640625,342.1744079589844,2022-03-23,334.37750244140625,231.7635498046875,,,
20220324,721,317.01409912109375,265.6553955078125,420.2433166503906,2022-03-24,335.6301574707031,235.57618713378906,,,
20220325,765,350.7424621582031,328.0787353515625,424.8777160644531,2022-03-25,332.9541931152344,244.92282104492188,,,
20220326,867,275.0921325683594,236.15573120117188,355.8298034667969,2022-03-26,329.76715087890625,259.0947570800781,,,
20220327,385,189.28958129882812,205.8621063232422,243.2548828125,2022-03-27,318.88043212890625,267.45623779296875,,,
20220328,517,281.920654296875,319.3782653808594,277.0487365722656,2022-03-28,314.99139404296875,275.19647216796875,,,
20220329,582,233.35958862304688,181.5736846923828,283.9694519042969,2022-03-29,316.0335998535156,273.5561218261719,,,
20220330,610,233.50888061523438,270.6861572265625,243.84130859375,2022-03-30,308.72998046875,268.70391845703125,,,
20220331,598,254.8129119873047,220.89439392089844,331.64593505859375,2022-03-31,299.1961364746094,259.8180236816406,,,
20220401,669,188.15780639648438,167.83352661132812,205.86724853515625,2022-04-01,288.0172424316406,236.59164428710938,,,
20220402,669,188.15780639648438,187.57864379882812,247.0406951904297,2022-04-02,279.72845458984375,224.17245483398438,,,
20220403,373,239.78370666503906,301.02044677734375,251.08078002929688,2022-04-03,276.0521240234375,231.3859100341797,,,
20220404,508,163.0200653076172,143.01608276367188,184.35655212402344,2022-04-04,270.74066162109375,214.40011596679688,,,
20220405,577,212.41769409179688,137.36032104492188,276.8825378417969,2022-04-05,271.2337646484375,211.40841674804688,,,
20220406,622,175.74716186523438,116.80413055419922,247.99391174316406,2022-04-06,265.0149230957031,203.15673828125,,,
20220407,626,243.41552734375,232.1155548095703,290.41094970703125,2022-04-07,261.3919372558594,201.52853393554688,,,
20220408,649,219.47674560546875,152.65199279785156,263.1421203613281,2022-04-08,258.8642883300781,206.00267028808594,,,
20220409,686,178.6661834716797,211.8138885498047,168.64309692382812,2022-04-09,253.07313537597656,204.646728515625,,,
20220410,378,148.9779052734375,139.7829132080078,189.46322631835938,2022-04-10,244.36135864257812,191.67446899414062,,,
20220411,526,195.2273712158203,226.01780700683594,240.88816833496094,2022-04-11,240.91209411621094,196.2755126953125,,,
20220412,571,226.25242614746094,219.77252197265625,260.4959716796875,2022-04-12,242.42001342773438,198.2519073486328,,,
20220413,627,258.87689208984375,305.4825134277344,254.80258178710938,2022-04-13,239.3789520263672,210.12757873535156,,,
20220414,611,265.656005859375,302.6723327636719,279.50775146484375,2022-04-14,237.83807373046875,213.30479431152344,,,
20220415,531,168.43563842773438,186.57464599609375,186.7460174560547,2022-04-15,227.678466796875,206.01319885253906,,,
20220416,636,166.67005920410156,207.69631958007812,138.5913848876953,2022-04-16,223.55661010742188,204.29946899414062,,,
20220417,350,151.43167114257812,132.0948486328125,204.6202850341797,2022-04-17,219.09381103515625,204.65000915527344,,,
20220418,500,218.6294708251953,184.93280029296875,264.432373046875,2022-04-18,220.5185089111328,207.9931640625,,,
20220419,543,213.5172576904297,243.26858520507812,223.2010498046875,2022-04-19,223.277099609375,206.17385864257812,,,
20220420,594,189.60824584960938,166.7864227294922,250.40943908691406,2022-04-20,222.00607299804688,196.27833557128906,,,
20220421,594,128.264404296875,111.19095611572266,139.11634826660156,2022-04-21,218.1201629638672,176.65097045898438,,,
20220422,604,246.79725646972656,218.7000732421875,319.2305908203125,2022-04-22,217.43092346191406,187.84547424316406,,,
20220423,690,134.42303466796875,134.00927734375,199.60171508789062,2022-04-23,211.3445587158203,183.23876953125,,,
20220424,394,50.4451904296875,50.2899169921875,55.92900848388672,2022-04-24,201.3346405029297,168.81211853027344,,,
20220425,483,246.8994598388672,232.46505737304688,285.14532470703125,2022-04-25,200.39488220214844,172.85069274902344,,,
20220426,619,160.5444793701172,160.05030822753906,169.09716796875,2022-04-26,199.4367218017578,165.2831573486328,,,
20220427,621,186.6986541748047,127.62787628173828,239.52207946777344,2022-04-27,196.2626495361328,164.86749267578125,,,
20220428,601,176.37631225585938,131.87506103515625,219.99363708496094,2022-04-28,194.3632049560547,171.74063110351562,,,
20220429,645,148.93714904785156,143.35874938964844,170.8219451904297,2022-04-29,191.5441436767578,157.76060485839844,,,
20220430,649,168.43563842773438,193.3591766357422,161.28065490722656,2022-04-30,188.66490173339844,162.6195526123047,,,
20220501,396,66.92056274414062,100.07186126708984,55.646541595458984,2022-05-01,184.62367248535156,164.97317504882812,,,
20220502,514,96.6702651977539,128.49693298339844,107.17913055419922,2022-05-02,181.57408142089844,143.51187133789062,,,
20220503,589,157.47349548339844,156.98878479003906,187.06307983398438,2022-05-03,178.83041381835938,143.07315063476562,,,
20220504,608,163.44906616210938,217.2612762451172,172.156494140625,2022-05-04,178.84471130371094,139.7517852783203,,,
20220505,641,144.69874572753906,144.25335693359375,171.88790893554688,2022-05-05,176.58740234375,135.22640991210938,,,
20220506,628,174.06805419921875,178.79080200195312,192.99072265625,2022-05-06,176.53143310546875,138.81654357910156,,,
20220507,678,97.71585845947266,77.93206787109375,138.13145446777344,2022-05-07,171.67478942871094,128.71371459960938,,,
20220508,370,98.48174285888672,124.95458984375,119.11367797851562,2022-05-08,167.64161682128906,133.2224578857422,,,
20220509,505,150.86941528320312,170.0230712890625,174.54281616210938,2022-05-09,166.71505737304688,140.96519470214844,,,
20220510,555,143.2461700439453,190.40699768066406,158.8182373046875,2022-05-10,166.5240020751953,138.93272399902344,,,
20220511,601,176.37631225585938,175.83340454101562,210.82723999023438,2022-05-11,165.8956298828125,140.7794647216797,,,
20220512,607,158.2610626220703,174.09535217285156,163.3643035888672,2022-05-12,163.62925720214844,142.71694946289062,,,
20220513,654,162.08282470703125,141.38592529296875,210.58897399902344,2022-05-13,160.4027862548828,141.00477600097656,,,
20220514,672,83.80007934570312,68.79940032958984,98.37513732910156,2022-05-14,154.34091186523438,139.0167999267578,,,
20220515,383,77.84101867675781,68.97903442382812,129.45449829101562,2022-05-15,151.32110595703125,136.06813049316406,,,
20220516,530,168.75344848632812,174.46490478515625,197.4927215576172,2022-05-16,151.3905487060547,138.62298583984375,,,
20220517,626,174.62417602539062,158.26060485839844,220.00830078125,2022-05-17,152.16363525390625,143.10556030273438,,,
20220518,619,165.89596557617188,128.04025268554688,195.79672241210938,2022-05-18,150.4058380126953,141.60836791992188,,,
20220519,612,162.38076782226562,129.5047607421875,189.0345916748047,2022-05-19,148.7012939453125,142.1968994140625,,,
20220520,658,140.9603271484375,90.33842468261719,200.9364471435547,2022-05-20,147.07969665527344,139.1793975830078,,,
20220521,720,124.2212905883789,91.73253631591797,145.3765869140625,2022-05-21,146.94493103027344,144.953857421875,,,
20220522,397,75.09599304199219,49.90989303588867,97.13615417480469,2022-05-22,141.2215576171875,144.56170654296875,,,
20220523,573,150.3084716796875,115.2660140991211,173.0578155517578,2022-05-23,141.75106811523438,141.9267120361328,,,
20220524,581,222.35826110839844,295.5650634765625,265.49432373046875,2022-05-24,147.48150634765625,148.74586486816406,,,
20220525,598,155.10350036621094,209.8496856689453,147.398193359375,2022-05-25,144.421630859375,147.20408630371094,,,
20220526,640,134.57305908203125,72.23937225341797,172.156494140625,2022-05-26,143.55592346191406,143.23155212402344,,,
20220527,639,155.51962280273438,124.03273010253906,181.0471954345703,2022-05-27,142.51661682128906,145.31146240234375,,,
20220528,699,118.4752426147461,113.38613891601562,118.21904754638672,2022-05-28,140.5865936279297,144.4906005859375,,,
20220529,392,76.05384826660156,84.24417114257812,70.26795959472656,2022-05-29,138.1571502685547,144.62742614746094,,,
20220530,429,115.82404327392578,138.56103515625,128.4150848388672,2022-05-30,136.40342712402344,139.70108032226562,,,
20220531,557,190.30909729003906,177.8656005859375,217.59097290039062,2022-05-31,140.51637268066406,135.1226348876953,,,
20220601,610,168.34361267089844,162.41171264648438,207.71669006347656,2022-06-01,142.90548706054688,137.01406860351562,,,
20220602,604,142.59397888183594,120.28504180908203,164.17572021484375,2022-06-02,142.4095001220703,138.15992736816406,,,
20220603,580,142.78309631347656,102.48738098144531,189.9657745361328,2022-06-03,141.72064208984375,136.34042358398438,,,
20220604,644,102.8747787475586,61.53487014770508,153.9784698486328,2022-06-04,140.32650756835938,134.11178588867188,,,
20220605,377,70.293212890625,52.55763626098633,87.67652130126953,2022-06-05,136.86734008789062,133.28883361816406,,,
20220606,453,190.12530517578125,145.80006408691406,231.06211853027344,2022-06-06,139.94766235351562,143.90328979492188,,,
20220607,548,139.0311279296875,108.4720458984375,201.0586700439453,2022-06-07,141.29930114746094,136.577880859375,,,
20220608,587,152.3668212890625,146.27198791503906,178.31541442871094,2022-06-08,141.34921264648438,134.29547119140625,,,
20220609,602,115.55469512939453,76.79933166503906,155.56997680664062,2022-06-09,140.42616271972656,130.43272399902344,,,
20220610,632,94.34528350830078,52.25271224975586,122.03498077392578,2022-06-10,137.69180297851562,123.51303100585938,,,
20220611,701,103.96075439453125,84.79698181152344,125.74054718017578,2022-06-11,135.8817901611328,123.66817474365234,,,
20220612,356,83.74468994140625,55.65794372558594,108.32318878173828,2022-06-12,133.27052307128906,125.58981323242188,,,
20220613,540,147.22523498535156,146.77206420898438,163.2298583984375,2022-06-13,135.3846893310547,119.46122741699219,,,
20220614,583,136.36642456054688,113.28888702392578,188.98825073242188,2022-06-14,137.33554077148438,119.08055877685547,,,
