time,usepuindxd,epu_log
2020-06-15,300.34,5.704915166252135
2020-06-16,319.69,5.767351776252221
2020-06-17,348.4,5.853351244978348
2020-06-18,322.96,5.777528476544686
2020-06-19,450.64,6.110668794586458
2020-06-22,259.55,5.558949362273238
2020-06-23,309.15,5.733826596004578
2020-06-24,224.4,5.413430173648541
2020-06-25,225.72,5.419295293100939
2020-06-26,260.33,5.561950056992292
2020-06-29,301.58,5.70903532093765
2020-06-30,292.37,5.678020123432761
2020-07-01,329.62,5.797940475806034
2020-07-02,249.7,5.520260197285728
2020-07-03,412.01,6.02104762089963
2020-07-06,389.2,5.96409335031185
2020-07-07,278.61,5.6298129544560265
2020-07-08,319.33,5.766225050834909
2020-07-09,267.49,5.589082182459723
2020-07-10,259.27,5.55786998974641
2020-07-13,212.54,5.359130205944549
2020-07-14,308.28,5.731008460909792
2020-07-15,352.74,5.8657312416422185
2020-07-16,313.71,5.748468992278607
2020-07-17,555.06,6.3190762160112826
2020-07-20,430.14,6.064110737092836
2020-07-21,423.52,6.048600738478791
2020-07-22,297.02,5.693799476602799
2020-07-23,282.1,5.642261618007951
2020-07-24,290.25,5.670742620578001
2020-07-27,521.96,6.257590956594046
2020-07-28,315.73,5.754887417973469
2020-07-29,370.27,5.914232469244718
2020-07-30,307.77,5.729352750767731
2020-07-31,384.08,5.9508508642226845
2020-08-03,271.04,5.60226641146369
2020-08-04,391.33,5.96955119379609
2020-08-05,253.99,5.537294896164775
2020-08-06,285.63,5.65469726696571
2020-08-07,276.7,5.62293388679288
2020-08-10,388.62,5.962602002422881
2020-08-11,359.14,5.883712284613752
2020-08-12,202.2,5.309257306586371
2020-08-13,282.72,5.644457008571386
2020-08-14,345.8,5.84586057324919
2020-08-17,350.55,5.859503349652977
2020-08-18,341.68,5.833874626533211
2020-08-19,216.18,5.376111393988057
2020-08-20,250.25,5.52246041819533
2020-08-21,286.03,5.656096700423641
2020-08-24,186.9,5.230573714461517
2020-08-25,213.68,5.3644795688017055
2020-08-26,154.27,5.038704314023848
2020-08-27,180.61,5.196340010435573
2020-08-28,296.28,5.691304953145089
2020-08-31,169.1,5.130490255904535
2020-09-01,204.69,5.321496639495442
2020-09-03,243.52,5.495199074673321
2020-09-04,224.01,5.41169069371572
2020-09-07,491.37,6.197197408162398
2020-09-08,208.78,5.341281065980152
2020-09-09,209.54,5.344914651924819
2020-09-10,218.1,5.384953673207583
2020-09-11,237.03,5.468186715402752
2020-09-14,270.62,5.600715622835498
2020-09-15,245.27,5.502359644559846
2020-09-16,244.64,5.499787742180752
2020-09-17,248.91,5.517091385344304
2020-09-18,244.41,5.49884714299066
2020-09-21,177.56,5.179308579965834
2020-09-22,126.1,4.837075242970874
2020-09-23,161.46,5.08425743396687
2020-09-24,246.25,5.506347280052198
2020-09-25,252.32,5.530698123214728
2020-09-28,189.79,5.2459181977488285
2020-09-29,185.6,5.2235938203521
2020-09-30,207.77,5.336431698656694
2020-10-01,259.5,5.558756702605943
2020-10-02,390.29,5.966890052541402
2020-10-05,273.84,5.61254399422193
2020-10-06,334.28,5.811978965133235
2020-10-07,426.88,6.056502943287204
2020-10-08,294.91,5.686670225046239
2020-10-09,306.7,5.725870071120206
2020-10-12,289.7,5.668845904775305
2020-10-13,220.87,5.397574293145378
2020-10-14,341.81,5.834255027128882
2020-10-15,141.19,4.950106501021434
2020-10-16,200.48,5.300714491147758
2020-10-19,249.35,5.518857531992132
2020-10-20,234.01,5.455363849487321
2020-10-21,158.05,5.062911438661627
2020-10-22,167.77,5.122593993782309
2020-10-23,138.34,4.929714423172439
2020-10-26,294.62,5.685686390386793
2020-10-27,187.07,5.231482878360813
2020-10-28,234.14,5.455919227051527
2020-10-29,298.36,5.698300811086963
2020-10-30,277.43,5.625568649113286
2020-11-02,418.93,6.037703841526179
2020-11-03,335.3,5.815025653472183
2020-11-04,370.7,5.915393110156686
2020-11-05,303.07,5.713963801929952
2020-11-06,390.29,5.966890052541402
2020-11-09,254.34,5.5386719545926
2020-11-10,192.03,5.257651609822021
2020-11-11,252.06,5.529667154409346
2020-11-12,184.25,5.216293531069446
2020-11-13,123.79,4.818586581543719
2020-11-16,254.24,5.538278702788406
2020-11-17,196.81,5.282238796335346
2020-11-18,154.81,5.042198558552374
2020-11-19,224.65,5.414543635516169
2020-11-20,230.2,5.438948496287782
2020-11-23,415.59,6.029699197337897
2020-11-24,262.51,5.570289176544168
2020-11-25,276.82,5.623367475468556
2020-11-26,157.55,5.059742868203284
2020-11-27,238.32,5.473614308405026
2020-11-30,156.15,5.050817083729088
2020-12-01,248.2,5.514234872770507
2020-12-02,156.7,5.054333149361975
2020-12-03,189.91,5.246550275726154
2020-12-04,215.13,5.371242496562593
2020-12-07,269.89,5.598014468578022
2020-12-08,259.64,5.559296056165268
2020-12-09,144.77,4.975146276165952
2020-12-10,256.04,5.545333682273803
2020-12-11,122.3,4.806477042693127
2020-12-14,186.91,5.230627217578086
2020-12-15,139.29,4.93655809069994
2020-12-16,136.12,4.913536849632705
2020-12-17,195.87,5.277451173866652
2020-12-18,146.67,4.988185165258664
2020-12-21,246.79,5.508537772571756
2020-12-22,147.55,4.994167101388949
2020-12-23,291.07,5.6735637880722
2020-12-24,256.16,5.545802249248404
2020-12-25,174.42,5.161466183798839
2020-12-28,217.47,5.382060909980896
2020-12-29,286.36,5.657249760527984
2020-12-30,368.46,5.909332157569363
2020-12-31,307.12,5.727238550692542
2021-01-04,233.3,5.452325179027384
2021-01-05,208.61,5.340466480056195
2021-01-06,139.81,4.940284357999733
2021-01-07,124.29,4.82261754475742
2021-01-08,104.8,4.6520537718869415
2021-01-11,308.7,5.732369931508114
2021-01-12,229.15,5.434376810955133
2021-01-13,223.57,5.409724564122167
2021-01-14,157.94,5.062215214069435
2021-01-15,149.93,5.010168518506812
2021-01-18,159.6,5.072670685015709
2021-01-19,170.18,5.136856700421411
2021-01-20,309.33,5.734408668197962
2021-01-21,280.95,5.638176717558207
2021-01-22,192.0,5.2574953720277815
2021-01-25,241.85,5.488317699268992
2021-01-26,254.93,5.540988997669792
2021-01-27,251.13,5.525970733340075
2021-01-28,150.0,5.010635294096256
2021-01-29,248.96,5.5172922409900265
2021-02-01,144.04,4.970091038780675
2021-02-02,282.75,5.64456311499623
2021-02-03,145.65,4.981206483405444
2021-02-04,129.36,4.862599215268851
2021-02-05,111.2,4.711330381816482
2021-02-08,232.61,5.449363231421816
2021-02-09,84.45,4.436159643253809
2021-02-17,84.88,4.441238494305727
2021-02-18,148.02,4.99734739976932
2021-02-19,106.51,4.6682388774550745
2021-02-22,132.3,4.88507207112091
2021-02-23,145.25,4.978456395732021
2021-02-24,186.94,5.230787709754438
2021-02-25,124.74,4.826231571097977
2021-02-26,223.25,5.408292219756609
2021-03-01,257.79,5.552145299993241
2021-03-02,122.0,4.804021044733257
2021-03-03,103.44,4.638991734463602
2021-03-04,76.48,4.337029268743146
2021-03-05,231.03,5.442547572219269
2021-03-08,328.48,5.794475953270624
2021-03-09,167.78,5.122653597418148
2021-03-10,195.33,5.27469043591688
2021-03-11,275.24,5.617643444334279
2021-03-12,106.71,4.6701148746284735
2021-03-15,206.85,5.331993892907421
2021-03-16,87.46,4.471181545984774
2021-03-17,187.89,5.235856685205431
2021-03-18,180.02,5.19306795582894
2021-03-19,211.66,5.354981213665578
2021-03-22,275.36,5.618079332463229
2021-03-23,193.53,5.26543253921226
2021-03-24,126.24,4.838184857097564
2021-03-25,142.05,4.956179108300197
2021-03-26,108.99,4.69125613490122
2021-03-29,177.66,5.179871611341555
2021-03-30,121.16,4.797111986159036
2021-03-31,136.03,4.912875449645338
2021-04-01,76.09,4.331916850188431
2021-04-02,130.61,4.8722157835894295
2021-04-05,181.6,5.201806466167193
2021-04-06,125.46,4.831986982668597
2021-04-07,205.44,5.325154020501596
2021-04-08,115.07,4.745540638835367
2021-04-09,115.04,4.745279893972737
2021-04-12,69.6,4.242764567340374
2021-04-13,112.82,4.72579362831183
2021-04-14,65.13,4.17638527255831
2021-04-15,111.93,4.717873675901176
2021-04-16,86.85,4.464182492687114
2021-04-19,92.0,4.5217885770490405
2021-04-20,89.99,4.4996985530458575
2021-04-22,70.82,4.2601414466837575
2021-04-23,102.84,4.633174382397689
2021-04-26,84.99,4.442533602510535
2021-04-27,165.42,5.1084876942637605
2021-04-28,102.3,4.627909672957581
2021-04-29,153.32,5.032527240512354
2021-05-04,119.21,4.78088664372991
2021-05-05,176.89,5.1755280704554165
2021-05-06,142.39,4.958569771792903
2021-05-07,170.41,5.138207298119301
2021-05-10,168.8,5.128714582161857
2021-05-11,175.89,5.169858799644233
2021-05-12,78.7,4.365643155423357
2021-05-13,94.65,4.550185877655332
2021-05-14,100.11,4.606269581431392
2021-05-17,128.94,4.859347179882474
2021-05-18,96.41,4.568609930676289
2021-05-19,147.69,4.9951154824382185
2021-05-20,189.22,5.242910359276298
2021-05-21,108.94,4.690797271955528
2021-05-24,183.43,5.21183312332626
2021-05-25,145.6,4.980863135762585
2021-05-26,71.66,4.271932711876808
2021-05-27,70.25,4.252060308213856
2021-05-28,171.86,5.146680191885077
2021-05-31,74.69,4.313346214368975
2021-06-01,176.43,5.172924197139975
2021-06-02,83.31,4.422568589986818
2021-06-03,109.44,4.69537645387424
2021-06-04,68.0,4.219507705176107
2021-06-07,111.43,4.713396591058963
2021-06-08,109.81,4.698751599609622
2021-06-09,131.85,4.881664912799296
2021-06-10,122.88,4.811208269399362
2021-06-11,97.74,4.582310891842009
2021-06-14,117.23,4.7641378170837365
2021-06-15,109.37,4.694736629347134
2021-06-16,104.83,4.6523399904644815
2021-06-17,94.44,4.547964712217312
2021-06-18,142.32,4.958078043357579
2021-06-21,174.11,5.159687283378507
2021-06-22,100.0,4.605170185988092
2021-06-23,60.28,4.099000373758295
2021-06-24,113.04,4.727741738376272
2021-06-25,92.88,4.531308337389636
2021-06-28,168.47,5.126757692398113
2021-06-29,74.51,4.310933344565636
2021-06-30,133.65,4.895224442584928
2021-07-01,82.66,4.414735809083586
2021-07-02,133.09,4.891025591098464
2021-07-05,144.78,4.975215348864995
2021-07-06,199.58,5.296215158456167
2021-07-07,57.23,4.047078236421011
2021-07-08,67.69,4.214938458520516
2021-07-09,84.3,4.4343818650078095
2021-07-12,144.11,4.97057689685027
2021-07-13,192.35,5.259316629198304
2021-07-14,98.68,4.591882291661156
2021-07-15,153.82,5.035783087628908
2021-07-16,140.71,4.9467010348001645
2021-07-19,103.99,4.644294740672142
2021-07-20,130.37,4.870376561674688
2021-07-21,185.19,5.221382325073914
2021-07-22,91.1,4.511957804265912
2021-07-23,138.66,4.9320248935143445
2021-07-26,125.45,4.831907272812432
2021-07-27,132.55,4.886959932735035
2021-07-28,152.66,5.028213226370324
2021-07-29,144.4,4.972587226458726
2021-07-30,133.44,4.893651938610437
2021-08-02,124.58,4.824948079825999
2021-08-03,77.81,4.354269957628839
2021-08-04,67.39,4.2104966389581255
2021-08-05,179.01,5.1874416702021
2021-08-06,107.12,4.673949701382917
2021-08-09,134.96,4.904978438237713
2021-08-10,399.87,5.991139494284036
2021-08-11,96.07,4.565077092421647
2021-08-12,90.39,4.50413364181032
2021-08-13,101.4,4.619073091157083
2021-08-16,131.18,4.876570425865589
2021-08-17,113.72,4.733739286782799
2021-08-18,113.23,4.729421148325948
2021-08-19,78.58,4.364117214130314
2021-08-20,85.35,4.4467604492404496
2021-08-23,177.96,5.181558805937841
2021-08-24,86.77,4.463260939805398
2021-08-25,74.18,4.306494572061445
2021-08-26,54.9,4.005513348515485
2021-08-27,69.52,4.241614480957137
2021-08-30,77.75,4.353498551059343
2021-08-31,166.77,5.116615617633488
2021-09-01,88.74,4.485710745950764
2021-09-06,222.33,5.404162764631377
2021-09-07,165.86,5.111144059023058
2021-09-08,118.66,4.776262260830497
2021-09-09,56.89,4.041119578762556
2021-09-10,72.22,4.279717015849312
2021-09-13,209.02,5.342429941166357
2021-09-14,135.76,4.910888620925971
2021-09-15,106.93,4.672174414768565
2021-09-16,44.76,3.801314883443725
2021-09-17,83.45,4.424247650107844
2021-09-20,159.31,5.070851989584804
2021-09-21,196.08,5.2785227392198575
2021-09-22,98.64,4.591476858856089
2021-09-23,79.1,4.370712874773608
2021-09-24,86.86,4.464297627106676
2021-09-27,243.51,5.495158009441194
2021-09-28,126.3,4.838660029356445
2021-09-29,104.63,4.650430317392956
2021-09-30,142.53,4.95955250386694
2021-10-01,88.83,4.486724430781609
2021-10-04,148.03,4.997414955925401
2021-10-05,97.14,4.576153236917599
2021-10-06,145.53,4.980382250925235
2021-10-07,100.93,4.614427207250769
2021-10-08,96.69,4.5715099844954565
2021-10-11,85.57,4.449334754429963
2021-10-12,90.52,4.505570820765336
2021-10-13,111.12,4.7106106984460885
2021-10-14,94.34,4.546905277856116
2021-10-15,65.19,4.177306082936448
2021-10-18,159.77,5.073735281039481
2021-10-19,73.95,4.303389189156809
2021-10-20,59.85,4.091841432003982
2021-10-21,69.73,4.244630641232919
2021-10-22,101.73,4.622322244805657
2021-10-25,102.62,4.631032845513819
2021-10-26,99.45,4.599655005299981
2021-10-27,63.73,4.154655409326203
2021-10-28,90.49,4.505239347363042
2021-10-29,77.35,4.348340577019075
2021-11-01,136.17,4.913904105136484
2021-11-02,110.75,4.707275408925245
2021-11-03,188.57,5.239469290738831
2021-11-04,156.8,5.054971107916307
2021-11-05,211.53,5.354366832399059
2021-11-08,363.38,5.895449118674295
2021-11-09,149.84,5.009568058135833
2021-11-10,39.0,3.6635616461296463
2021-11-11,65.66,4.184489912073446
2021-11-12,202.74,5.311924369954253
2021-11-15,107.9,4.681204872264089
2021-11-16,112.32,4.721351940277501
2021-11-17,114.88,4.743888105299914
2021-11-18,141.8,4.954417614098027
2021-11-19,120.37,4.790570332391644
2021-11-22,92.12,4.523092074952484
2021-11-23,98.64,4.591476858856089
2021-11-24,131.12,4.876112934435574
2021-11-25,58.34,4.066287964439575
2021-11-26,57.97,4.059925635351641
2021-11-29,103.8,4.642465970731788
2021-11-30,117.24,4.764223115842691
2021-12-01,108.42,4.686012573832192
2021-12-02,90.4,4.504244267398131
2021-12-03,219.57,5.391671088281245
2021-12-06,90.05,4.500365071621965
2021-12-07,121.78,4.802216138180428
2021-12-08,94.23,4.545738602218665
2021-12-09,59.47,4.085471983718502
2021-12-10,78.93,4.368561383720311
2021-12-13,214.47,5.36816986844687
2021-12-14,76.16,4.33283639048311
2021-12-15,103.8,4.642465970731788
2021-12-16,152.15,5.02486687634298
2021-12-17,130.93,4.874662829239662
2021-12-20,118.72,4.77676777941907
2021-12-21,164.17,5.100902476306427
2021-12-22,130.79,4.8735929835010605
2021-12-23,171.54,5.144816475562275
2021-12-24,98.9,4.594109238628667
2021-12-27,179.41,5.189673689431293
2021-12-28,113.84,4.734793953781597
2021-12-29,84.18,4.432957363342425
2021-12-30,131.66,4.88022284203973
2021-12-31,132.09,4.883483508435773
2022-01-04,192.08,5.257911951912998
2022-01-05,111.08,4.710250662438599
2022-01-06,235.1,5.460010955546024
2022-01-07,57.41,4.050218504179545
2022-01-10,120.25,4.78957290898587
2022-01-11,77.55,4.350922889622548
2022-01-12,91.97,4.521462436914606
2022-01-13,57.28,4.04795152265239
2022-01-14,73.63,4.299052551380625
2022-01-17,174.94,5.164443057991709
2022-01-18,77.0,4.343805421853684
2022-01-19,71.25,4.26619481914876
2022-01-20,72.93,4.289500076996142
2022-01-21,126.04,4.836599316889074
2022-01-24,273.48,5.611228493045593
2022-01-25,190.88,5.251644958349606
2022-01-26,146.78,4.9889348671169165
2022-01-27,164.89,5.105278584912877
2022-01-28,129.34,4.862444596018447
2022-02-07,97.27,4.577490616881349
2022-02-08,115.82,4.752037261797644
2022-02-09,83.48,4.4246070822090005
2022-02-10,84.38,4.435330406696193
2022-02-11,67.68,4.214790715297968
2022-02-14,201.81,5.307326660705624
2022-02-15,109.46,4.695559185715772
2022-02-16,73.91,4.302848136796795
2022-02-17,107.1,4.673762977453703
2022-02-18,180.25,5.1943447761650585
2022-02-21,114.2,4.73795129722191
2022-02-22,180.27,5.194455727013946
2022-02-23,89.64,4.495801648932726
2022-02-24,156.68,5.05420550879763
2022-02-25,161.59,5.085062262984157
2022-02-28,167.06,5.118353029327761
2022-03-01,188.05,5.2367078849163455
2022-03-02,134.88,4.904385494253545
2022-03-03,204.82,5.322131544647291
2022-03-04,219.09,5.389482604300128
2022-03-07,164.7,5.104125637183595
2022-03-08,165.06,5.106309044164538
2022-03-09,142.59,4.959973379294028
2022-03-10,150.53,5.014162399872412
2022-03-11,232.96,5.450866765008321
2022-03-14,222.54,5.405106860729554
2022-03-15,154.33,5.03909316691274
2022-03-16,216.66,5.378329304517421
2022-03-17,137.82,4.925948485929061
2022-03-18,171.27,5.143241258644277
2022-03-21,239.83,5.479930339022074
2022-03-22,137.53,4.9238420751266165
2022-03-23,116.56,4.758406161886949
2022-03-24,128.23,4.853825526471025
2022-03-25,209.01,5.3423820977101375
2022-03-28,322.1,5.774862056337153
2022-03-29,193.93,5.26749726920815
2022-03-30,105.19,4.655768238751183
2022-03-31,81.85,4.404888303817144
2022-04-01,114.29,4.738739077909506
2022-04-04,115.67,4.75074130930731
2022-04-05,126.89,4.843320569408824
2022-04-06,168.21,5.125213198803691
2022-04-07,171.04,5.141897447276735
2022-04-08,124.74,4.826231571097977
2022-04-12,103.12,4.635893358630932
2022-04-13,90.43,4.504576070752389
2022-04-14,142.29,4.9578672285576
2022-04-15,98.36,4.588634217347992
2022-04-18,93.03,4.532922021780467
2022-04-19,276.08,5.620690678789748
2022-04-20,95.07,4.554613462370939
2022-04-21,89.05,4.489198009735671
2022-04-22,148.56,5.000988917044451
2022-04-25,126.9,4.843399374720342
2022-04-26,130.06,4.867995882441006
2022-04-27,69.39,4.239742764911457
2022-04-28,80.21,4.384648195378833
2022-04-29,126.12,4.83723383467686
2022-05-04,123.78,4.818505796311215
2022-05-05,87.92,4.4764273100953655
2022-05-06,212.5,5.358941988364472
2022-05-09,97.81,4.5830268213024015
2022-05-10,135.75,4.910814958814044
2022-05-11,102.02,4.625168872494781
2022-05-12,144.73,4.974869937649514
2022-05-13,140.0,4.941642422609304
2022-05-16,124.37,4.82326099366565
2022-05-17,101.23,4.6173951556106605
2022-05-18,97.83,4.583231278469338
2022-05-19,157.59,5.05999672363398
2022-05-20,185.12,5.221004263445367
2022-05-23,135.77,4.91096227761219
2022-05-24,135.79,4.911109574710704
2022-05-25,100.89,4.614030814420288
2022-05-26,132.56,4.887035373118308
2022-05-27,145.02,4.976871663943447
2022-05-30,82.99,4.418720118610357
2022-05-31,72.9,4.289088639014612
2022-06-01,161.66,5.085495364305698
2022-06-02,144.13,4.970715670095012
2022-06-03,163.85,5.098951375144823
2022-06-06,127.27,4.846310814003956
2022-06-07,167.65,5.121878472912238
2022-06-08,110.13,4.701661486176852
2022-06-09,112.11,4.719480532165502
2022-06-10,93.65,4.539564428890097
2022-06-13,95.37,4.557764063590821
2022-06-14,120.62,4.792645108022841
2022-06-15,140.82,4.947482479090987
2022-06-16,189.54,5.244600084042049
2022-06-17,108.29,4.6848128136402885
2022-06-20,165.42,5.1084876942637605
2022-06-21,140.11,4.94242782838314
2022-06-22,96.97,4.574401652316455
2022-06-23,96.96,4.574298522321004
2022-06-24,111.86,4.717248089393442
2022-06-27,140.94,4.948334267898876
2022-06-28,129.96,4.8672267108009
2022-06-29,135.33,4.907716240088415
2022-06-30,158.37,5.064934067503635
2022-07-01,177.73,5.1802655447719
2022-07-04,309.83,5.736023759963219
2022-07-05,116.59,4.7586635069452
2022-07-06,91.52,4.516557527631488
2022-07-07,93.67,4.539777967221039
2022-07-08,104.33,4.647558952479878
2022-07-11,200.3,5.299816242671772
2022-07-12,126.67,4.841585279495541
2022-07-13,52.82,3.966889906868986
2022-07-14,203.03,5.31335375137415
2022-07-15,210.77,5.350767491548956
2022-07-18,182.94,5.209158230228218
2022-07-19,177.18,5.177166164983887
2022-07-20,113.33,4.730303916744857
2022-07-21,132.76,4.888542986851774
2022-07-22,138.82,4.933178129911438
2022-07-25,120.62,4.792645108022841
2022-07-26,94.68,4.550502784645783
2022-07-27,181.99,5.203951740512316
2022-07-28,111.0,4.709530201312334
2022-07-29,130.23,4.869302117979612
2022-08-01,141.32,4.951026822490944
2022-08-02,96.66,4.571199666416938
2022-08-03,115.69,4.750914200040797
2022-08-04,78.43,4.362206507224575
2022-08-05,107.43,4.676839472678451
2022-08-08,227.88,5.428819174612195
2022-08-09,189.05,5.242011530336942
2022-08-10,84.3,4.4343818650078095
2022-08-11,99.36,4.598749618185169
2022-08-12,48.55,3.882594194737334
2022-08-15,145.63,4.981069158494489
2022-08-16,103.94,4.643813809580296
2022-08-17,75.77,4.327702435943282
2022-08-18,92.67,4.5290447955986
2022-08-19,98.49,4.589955020181611
2022-08-22,169.02,5.1300170511163365
2022-08-23,93.31,4.535927283245931
2022-08-24,137.29,4.922095476909513
2022-08-25,66.37,4.195245147157833
2022-08-26,121.88,4.803036954117508
2022-08-29,97.52,4.5800574851730165
2022-08-30,83.23,4.421607859758004
2022-08-31,126.46,4.839926052630467
2022-09-05,158.69,5.066952613574751
2022-09-06,91.55,4.51688527112052
2022-09-07,87.66,4.473465694990663
2022-09-08,47.62,3.8632528410587166
2022-09-09,66.03,4.19010918420648
2022-09-12,162.37,5.089877681599023
2022-09-13,95.35,4.557554332046428
2022-09-14,116.73,4.759863575664572
2022-09-15,118.58,4.775587838279222
2022-09-16,123.3,4.814620410170298
2022-09-19,65.09,4.175770927584296
2022-09-20,78.61,4.3644989178056655
2022-09-21,70.88,4.2609883062968255
2022-09-22,139.2,4.935911747900319
2022-09-23,133.87,4.896869179797807
2022-09-26,85.96,4.453882071774309
2022-09-27,194.98,5.272896989201126
2022-09-28,155.79,5.048508946524337
2022-09-29,93.12,4.533888983983128
2022-09-30,192.84,5.261860829537421
2022-10-03,146.03,4.98381208005238
2022-10-04,148.79,5.002535915839606
2022-10-05,153.24,5.032005319832448
2022-10-06,168.97,5.129721184372558
2022-10-07,139.82,4.940355881083839
2022-10-10,181.4,5.200704537681037
2022-10-11,155.85,5.048894006213346
2022-10-12,186.85,5.230306155931493
2022-10-13,169.02,5.1300170511163365
2022-10-14,180.93,5.198110216131005
2022-10-17,129.16,4.8610519458900745
2022-10-18,73.35,4.295242504588991
2022-10-19,70.66,4.257879641930999
2022-10-20,78.35,4.36118596880203
2022-10-21,107.34,4.676001366748682
2022-10-24,168.29,5.125688681724982
2022-10-25,104.95,4.653484046266642
2022-10-26,84.81,4.440413460373609
2022-10-27,150.79,5.0158881403777045
2022-10-28,204.29,5.319540552999562
2022-10-31,161.13,5.082211492585477
2022-11-01,127.48,4.847959489549136
2022-11-02,98.2,4.58700621536042
2022-11-03,140.73,4.946843161008476
2022-11-04,122.07,4.804594650681708
2022-11-07,245.52,5.5033784103114805
2022-11-08,123.6,4.817050545023591
2022-11-09,146.6,4.987707789452551
2022-11-10,119.57,4.7839019739314885
2022-11-11,183.98,5.214827056049011
2022-11-14,215.52,5.373053712662054
2022-11-15,95.09,4.554823811551353
2022-11-16,107.83,4.680555912893981
2022-11-17,91.22,4.5132741712835545
2022-11-18,133.39,4.893277168152952
2022-11-21,122.23,4.805904515789171
2022-11-22,125.51,4.832385436672355
2022-11-23,183.38,5.211560502621754
2022-11-24,226.25,5.421640582580036
2022-11-25,189.26,5.243121731080087
2022-11-28,183.05,5.209759339566245
2022-11-29,90.52,4.505570820765336
2022-11-30,89.9,4.498697941477575
2022-12-01,177.11,5.176771008468541
2022-12-02,48.03,3.871825815676733
2022-12-05,187.14,5.231856999847767
2022-12-06,105.68,4.66041566021407
2022-12-07,151.37,5.019727170774474
2022-12-08,81.81,4.404399485525607
2022-12-09,114.31,4.738914056037687
2022-12-12,169.7,5.134032172240181
2022-12-13,122.35,4.806885789888681
2022-12-14,120.9,4.794963757620747
2022-12-15,114.95,4.74449725120919
2022-12-16,99.07,4.5958266709849385
2022-12-19,87.27,4.46900676117522
2022-12-20,72.84,4.288265254859407
2022-12-21,147.63,4.994709143545997
2022-12-22,98.69,4.591983624183916
2022-12-23,84.14,4.432482078162375
2022-12-26,170.29,5.137502866038513
2022-12-27,69.63,4.243195508954456
2022-12-28,85.9,4.45318382899021
2022-12-29,123.69,4.817778435386918
2022-12-30,199.3,5.294811227218749
2023-01-03,117.51,4.7665234363458495
2023-01-04,114.2,4.73795129722191
2023-01-05,176.01,5.170540811605878
2023-01-06,158.88,5.068149200296863
2023-01-09,152.46,5.026902266560128
2023-01-10,386.4,5.9568731023383625
2023-01-11,363.54,5.895889332184953
2023-01-12,189.12,5.242381734217734
2023-01-13,141.9,4.955122584165997
2023-01-16,166.4,5.114394528387108
2023-01-17,73.48,4.297013260346925
2023-01-18,310.22,5.737281723196605
2023-01-19,106.09,4.66428779047118
2023-01-27,110.89,4.708538718965125
2023-01-30,190.98,5.2521687105220565
2023-01-31,158.19,5.063796842210488
2023-02-01,137.21,4.921512598933084
2023-02-02,116.99,4.76208846105951
2023-02-03,115.81,4.751950917196286
2023-02-06,219.03,5.389208706736104
2023-02-07,190.34,5.248811946644198
2023-02-08,139.63,4.938996066954103
2023-02-09,129.06,4.860277412507694
2023-02-10,99.82,4.603368564041463
2023-02-13,70.05,4.249209272783016
2023-02-14,105.73,4.660888674744435
2023-02-15,200.6,5.301312875527835
2023-02-16,223.17,5.407933812871359
2023-02-17,97.82,4.583129055111211
2023-02-20,88.82,4.486611849863956
2023-02-21,68.9,4.232656178019613
2023-02-22,140.33,4.943996791763045
2023-02-23,188.33,5.238195743206656
2023-02-24,82.35,4.410978456623649
2023-02-27,130.62,4.872292344474511
2023-02-28,88.38,4.481645699702594
2023-03-01,79.33,4.373616367313912
2023-03-02,158.83,5.067834447847064
2023-03-03,90.05,4.500365071621965
2023-03-06,88.74,4.485710745950764
2023-03-07,97.28,4.577593418217857
2023-03-08,71.68,4.272211768666675
2023-03-09,99.01,4.595220855134423
2023-03-10,167.33,5.119967910506483
2023-03-13,226.43,5.42243584638443
2023-03-14,246.38,5.506875059533828
2023-03-15,165.53,5.109152447272074
2023-03-16,191.67,5.255775143282362
2023-03-17,236.53,5.466075049781512
2023-03-20,158.68,5.0668895956461295
2023-03-21,102.69,4.631714741210204
2023-03-22,215.3,5.372032404370318
2023-03-23,190.0,5.247024072160486
2023-03-24,163.72,5.098157651624202
2023-03-27,141.81,4.954488133473255
2023-03-28,117.77,4.768733569853457
2023-03-29,127.01,4.844265823516229
2023-03-30,82.78,4.416186486320586
2023-03-31,144.99,4.976664774525102
2023-04-03,150.38,5.01316542394988
2023-04-04,154.53,5.040388252245603
2023-04-05,108.51,4.686842334632116
2023-04-06,40.4,3.698829784967105
2023-04-07,65.4,4.180522258463153
2023-04-10,116.65,4.759177998467439
2023-04-11,155.38,5.045873729522275
2023-04-12,109.82,4.698842661850726
2023-04-13,258.05,5.553153364594737
2023-04-14,38.2,3.6428355156125294
2023-04-17,51.34,3.9384701754429945
2023-04-18,186.52,5.22853847194012
2023-04-19,128.99,4.859734881977045
2023-04-20,98.98,4.59491780952374
2023-04-21,118.21,4.772462703762286
2023-04-24,149.57,5.007764510671235
2023-04-25,111.25,4.711779921046349
2023-04-26,135.07,4.905793162572673
2023-04-27,157.01,5.056309497587431
2023-04-28,94.05,4.54382655574704
2023-05-04,105.0,4.653960350157523
2023-05-05,100.93,4.614427207250769
2023-05-08,311.34,5.740885562607703
2023-05-09,163.06,5.094118231234765
2023-05-10,69.51,4.2414706271123945
2023-05-11,155.22,5.044843465425993
2023-05-12,190.28,5.248496671564081
2023-05-15,99.1,4.596129441335942
2023-05-16,67.14,4.206779991551889
2023-05-17,113.54,4.73215519774258
2023-05-18,210.79,5.350862377211803
