time,rolling_vol_5,credit_growth_mom,cpi_mom,pmi_vn
2017-12-11,-0.8078875453659934,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-12,-1.038709051148642,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-13,-1.0200774223155282,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-14,-0.7960464402312024,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-15,-0.61533475628237,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-18,-0.5776392533438661,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-19,-0.48686302602782566,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-20,-0.4822088803712578,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-21,-0.6109430046439989,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-22,-0.8569255788242028,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-25,-0.8569255788242028,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-26,-1.0727585720922732,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-27,-1.115957148569393,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-28,-1.115957148569393,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2017-12-29,-0.9439305356261055,-0.1047575140902165,0.004398529691496581,-0.8053463979246679
2018-01-02,-0.6012020982545916,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-03,-0.5451945077291647,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-04,-0.5531241759835659,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-05,-0.5213624714684203,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-08,-0.9536346252095546,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-09,-0.955140869095167,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-10,-0.8845846618990776,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-11,-0.7938481860944212,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-12,-0.8050752542939998,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-15,-0.8050752542939998,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-16,-0.6335536276238531,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-17,-0.4855056621651962,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-18,-0.46834796933798495,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-19,-0.5112221096521732,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-22,-0.4734290069199011,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-23,-0.672082786864399,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-24,-0.7580184389604789,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-25,-0.8337030718670576,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-26,-0.5428302243249705,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-29,-0.32418353244031634,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-30,-0.023761932887671162,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-01-31,-0.018879081668799202,-0.4441047192799741,0.00439852969159118,-0.5232289951913178
2018-02-01,-0.024887672773530132,1.0327101769838838,0.004398529691685778,-1.159861318138966
2018-02-02,0.017889612014480062,1.0327101769838838,0.004398529691685778,-1.159861318138966
2018-02-05,1.34903130805877,1.0327101769838838,0.004398529691685778,-1.159861318138966
2018-02-06,2.1750029082359847,1.0327101769838838,0.004398529691685778,-1.159861318138966
2018-02-07,2.104106344069544,1.0327101769838838,0.004398529691685778,-1.159861318138966
2018-02-08,2.4372732150701113,1.0327101769838838,0.004398529691685778,-1.159861318138966
2018-02-09,3.01831326103776,1.0327101769838838,0.004398529691685778,-1.159861318138966
2018-02-12,2.2697423133294783,1.0327101769838838,0.004398529691685778,-1.159861318138966
2018-02-13,1.9952966256600364,1.0327101769838838,0.004398529691685778,-1.159861318138966
2018-02-21,0.07788235559576816,1.0327101769838838,0.004398529691685778,-1.159861318138966
2018-02-22,-0.2412763409682767,1.0327101769838838,0.004398529691685778,-1.159861318138966
2018-02-23,0.006676361618446164,1.0327101769838838,0.004398529691685778,-1.159861318138966
2018-02-26,0.1804762122366342,1.0327101769838838,0.004398529691685778,-1.159861318138966
2018-02-27,0.47739928767070583,1.0327101769838838,0.004398529691685778,-1.159861318138966
2018-02-28,0.6502647566337844,1.0327101769838838,0.004398529691685778,-1.159861318138966
2018-03-01,0.8817783113657394,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-02,0.4476792700318238,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-05,0.4103814095098735,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-06,0.28287798769120004,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-07,0.04305677580099188,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-08,-0.7104509247382185,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-09,-0.2601270880331079,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-12,-0.20236688657675012,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-13,0.03039373328411248,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-14,0.14564406458477513,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-15,0.13092862935076197,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-16,-0.8259093759641187,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-19,-0.4067955831604865,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-20,-0.3186758936699339,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-21,-0.33343477366143076,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-22,0.48330657793116194,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-23,0.46564326527969463,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-26,1.870092293648131,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-27,1.9407136501727191,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-28,1.929843313864814,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-29,1.8005813081901425,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-03-30,1.8005813081901425,-0.5462251294442184,0.00439852969159118,-0.9508243908962445
2018-04-02,1.85732248756332,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-03,1.2205875758874973,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-04,1.0458799804110517,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-05,1.0101720501727909,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-06,1.4309741762753037,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-09,0.8428772201532185,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-10,0.9688874109638398,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-11,0.9037009625151032,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-12,0.9311927234903306,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-13,0.014254641175271855,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-16,0.0406682487937162,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-17,-0.222332759176639,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-18,-0.47477600967901856,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-19,-0.27634561074601377,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-20,-0.0660328883312769,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-23,-0.2171277064185175,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-24,-0.43164584819370694,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-04-26,0.08193506150577598,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
