time,market_regime,market_regime_label,prob_market_0,prob_market_1,prob_market_2
2024-09-16,0,Bull,0.9961430895550853,2.5468180150629993e-05,0.0038314422644779443
2024-09-17,0,Bull,0.9969325580631615,2.0234194712022117e-05,0.003047207742566536
2024-09-18,0,Bull,0.996967566141572,2.054464743317086e-05,0.003011889211405272
2024-09-19,0,Bull,0.9961665419008423,1.648958481822088e-05,0.003816968514253885
2024-09-20,0,Bull,0.9957860651542337,1.6524669937685737e-05,0.004197410175626114
2024-09-23,0,Bull,0.9957802765462924,1.652639057892043e-05,0.0042031970634939944
2024-09-24,0,Bull,0.9958364691965981,1.6516945490633756e-05,0.004147013858270266
2024-09-25,0,Bull,0.9960464303001612,1.650290785817607e-05,0.0039370667922372865
2024-09-26,0,Bull,0.9956756893274802,3.17204313642887e-05,0.004292590241041415
2024-09-27,0,Bull,0.9955094575842456,3.2744061687363785e-05,0.004457798354027268
2024-09-30,0,Bull,0.9958444881473633,3.0195284605487572e-05,0.004125316568236751
2024-10-01,2,Sideways,0.3027878416587334,7.742664518569784e-06,0.6972044156769591
2024-10-02,2,Sideways,0.008669450402860313,8.466762440427315e-07,0.9913297029210763
2024-10-03,2,Sideways,0.000407581732044445,7.020456219743602e-07,0.9995917162221764
2024-10-04,2,Sideways,0.0002035778598367626,5.482499099302452e-07,0.9997958738904807
2024-10-07,2,Sideways,0.00017560391781641622,4.777689824632127e-07,0.9998239183133123
2024-10-08,2,Sideways,0.0001624109162517733,4.4462099898504324e-07,0.9998371444627685
2024-10-09,2,Sideways,0.00015609985410117372,4.2928765847252715e-07,0.9998434708579022
2024-10-10,2,Sideways,0.00014710020052439635,4.0747947331883695e-07,0.9998524923203576
2024-10-11,2,Sideways,0.00016556834645077833,4.5371949006830714e-07,0.9998339779338279
2024-10-14,2,Sideways,0.00023276593143086043,7.323388141386863e-07,0.99976650173007
2024-10-15,2,Sideways,0.00020228086118886563,5.539718958439528e-07,0.9997971651665429
2024-10-16,2,Sideways,0.00021170844776115185,5.885491091579099e-07,0.9997877030027759
2024-10-17,2,Sideways,0.00021631756401368997,6.057961963485216e-07,0.9997830766396061
2024-10-18,2,Sideways,0.00021979223515804078,6.201533486334338e-07,0.999779587611514
2024-10-21,2,Sideways,0.00023236418889741552,6.97759371400827e-07,0.9997669380520222
2024-10-22,2,Sideways,0.00017337043158766827,8.589320045464056e-07,0.9998257706367942
2024-10-23,2,Sideways,0.00023266687211017162,7.179392270741641e-07,0.9997666151885078
2024-10-24,2,Sideways,0.00023148787415357177,6.862493366086953e-07,0.999767825876077
2024-10-25,2,Sideways,0.0002336323404647853,7.496983441176741e-07,0.9997656179607681
2024-10-28,2,Sideways,0.00023379388449657683,7.150775830691721e-07,0.9997654910378041
2024-10-29,2,Sideways,0.0002315109458882114,6.862497133179398e-07,0.999767802804826
2024-10-30,2,Sideways,0.00013489267883942348,8.499036637525062e-07,0.9998642574171247
2024-10-31,2,Sideways,0.0001277748858765958,3.6231710725693963e-07,0.9998718627969451
2024-11-01,2,Sideways,0.00011068202446530487,3.1328278310554506e-07,0.9998890046931318
2024-11-04,2,Sideways,0.0001319858546172994,3.6034361004355976e-07,0.9998676538017267
2024-11-05,2,Sideways,6.90077366069175e-05,2.2125342361116358e-07,0.999930771010359
2024-11-06,2,Sideways,1.91846963320477e-05,9.451105567746458e-08,0.9999807207926462
2024-11-07,2,Sideways,9.180510417853051e-05,2.7400898656072753e-07,0.9999079208868584
2024-11-08,2,Sideways,9.240593753482345e-05,2.7402802258491675e-07,0.999907320034673
2024-11-11,2,Sideways,0.00011205147802274387,3.170298197224809e-07,0.9998876314922306
2024-11-12,2,Sideways,8.497291319694136e-05,2.5728744664067587e-07,0.9999147697997214
2024-11-13,2,Sideways,0.00024477066655187305,8.126211645860779e-07,0.9997544167125265
2024-11-14,2,Sideways,0.0002433333590392859,8.301476428300393e-07,0.9997558364934578
2024-11-15,2,Sideways,0.00023439660936216047,6.22718520791329e-07,0.9997649806719142
2024-11-18,2,Sideways,0.00021932724317921096,5.721290106913602e-07,0.9997801006281802
2024-11-19,2,Sideways,0.0001906410417303975,4.934406107886805e-07,0.9998088655178922
2024-11-20,2,Sideways,0.0001901568294862101,4.934268393583713e-07,0.999809349744101
2024-11-21,2,Sideways,0.000182728945292942,4.748539163642446e-07,0.9998167962003717
2024-11-22,2,Sideways,4.8613817688632235e-05,7.075626376630679e-07,0.9999506786192607
2024-11-25,2,Sideways,4.8034698767936845e-05,7.075079294043827e-07,0.9999512577934673
